"","subID","phase","ln_AF7","ln_AF3","ln_AF4","ln_AF8","ln_F7","ln_F5","ln_F3","ln_F4","ln_F6","ln_F8","Left","Right","FAS","pre_FAS","delta_FAS_rest"
"722","l05","b08",-0.634408202882494,-1.21617463890039,-0.949163178402668,-1.0290690644405,-0.500617630290546,-0.289876941700117,-0.135959916993453,-0.775520871931012,-0.785606299629244,-1.2291504375823,-0.555407466153399,-0.953701970397145,-0.398294504243745,-0.409101687582044,0.0108071833382983
"723","l05","b09",-0.523368946010334,-1.32070071243975,-0.838197917282265,-1.06224346557545,-0.227535835462541,-0.0792235925927342,0.0402618447819872,-0.607707019772554,-0.626589753031722,-1.26586886085572,-0.422113448344675,-0.880121403303542,-0.458007954958868,-0.409101687582044,-0.0489062673768239
"724","l05","b10",-0.587455532211829,-1.16972851522558,-0.880129778037304,-1.06061039937168,-0.336674437602566,-0.0909465319042603,-0.0271139152879549,-0.707985411135215,-0.713416861927005,-1.32996862804878,-0.442383786446438,-0.938422215703998,-0.49603842925756,-0.409101687582044,-0.086936741675516
"725","l05","b11",-0.526939645883319,-1.08314894000139,-0.814582311937852,-0.833880867751397,-0.36579428304521,-0.0880992280043531,-0.0456522856863586,-0.570636253603126,-0.584934882098593,-1.06060571594536,-0.421926876524127,-0.772928006267266,-0.35100112974314,-0.409101687582044,0.058100557838904
"726","l05","b12",-0.51020675258143,-1.09908117832294,-0.804532406868345,-0.971332427233398,-0.259495397607747,-0.0255624332698567,0.00959914577093868,-0.614172731336001,-0.629723682582787,-1.18670214255911,-0.376949323202206,-0.841292678115928,-0.464343354913722,-0.409101687582044,-0.0552416673316778
"727","l05","b13",-0.435128576132142,-1.07544020909983,-0.737204737694127,-0.967022069261738,-0.252554891831119,0.0838479562190195,0.129858406347349,-0.502683217081759,-0.510086816148297,-1.15726886213355,-0.309883462899344,-0.774853140463893,-0.464969677564549,-0.409101687582044,-0.0558679899825054
"728","l05","b14",-0.456764182629778,-1.26200661597936,-0.820461658869708,-0.999922472975549,-0.269609582619754,0.0351082579283039,0.160566041689713,-0.588269999452926,-0.59491015646676,-1.15067093846097,-0.358541216322175,-0.830847045245183,-0.472305828923007,-0.409101687582044,-0.0632041413409636
"729","l05","b15",-0.654360954634636,-1.29742494807363,-0.947714051406512,-1.10480265142162,-0.37701364761583,-0.204371672504615,-0.12979702196559,-0.685417515994165,-0.697580494621019,-1.30499766013704,-0.53259364895886,-0.948102474716071,-0.415508825757211,-0.409101687582044,-0.00640713817516747
"730","l05","b16",-0.409923797314843,-1.0862817682347,-0.679434354949586,-0.875931630803317,-0.296313651852354,-0.0208783353652625,0.119909275115071,-0.379244450210121,-0.388091584690583,-1.12406682167007,-0.338697655530417,-0.689353768464736,-0.350656112934319,-0.409101687582044,0.0584455746477245
"731","l05","b17",-0.554982577662822,-1.27845385362048,-0.948579328252885,-0.955560666891574,-0.420313457886149,-0.200687227532722,-0.0480119207277472,-0.712993034749701,-0.718798757656423,-1.16595960653348,-0.500489807485985,-0.900378278816813,-0.399888471330829,-0.409101687582044,0.00921321625121507
"732","l05","b18",-0.510833276646845,-1.28212046692813,-0.910606412047137,-1.02623803007938,-0.396240893194621,-0.148063350366874,-0.0204434864663638,-0.589776441572503,-0.593083386449752,-1.17530222911052,-0.471540294720567,-0.859001299851858,-0.387461005131291,-0.409101687582044,0.0216406824507524
"733","l05","b19",-0.559836324184237,-1.27906380949035,-0.923191788048265,-0.976155758086446,-0.399103982779634,-0.194943236749424,-0.0642403630359329,-0.65728561165573,-0.669710975309061,-1.23422084065798,-0.499437543247915,-0.892112994751496,-0.39267545150358,-0.409101687582044,0.0164262360784633
"734","l05","b20",-0.331380291670605,-1.10461802853459,-0.748781264018083,-1.07990545907843,-0.235437386971185,0.0272264136520396,0.168664183073574,-0.538609917384129,-0.536476060523155,-1.29942098742608,-0.295109022090153,-0.840638737685975,-0.545529715595822,-0.409101687582044,-0.136428028013779
"735","l05","pretest",-0.0796352458994108,-0.510940890493078,-0.311362573916783,-0.44964599805504,0.0673711979960404,0.276603399367231,0.343489888653033,-0.228586178384063,-0.230180138290111,-0.728845199640408,0.019377669924763,-0.389724017657281,-0.409101687582044,-0.409101687582044,0
"736","l06","b01",-1.03722523197097,-1.03044341806806,0.754072491394761,-1.11687553132183,-1.03088971952691,-1.0481057056133,-1.00301345464568,-1.08096710400354,-1.1010358148081,-1.08128852050972,-1.02993550596498,-0.725218895849686,0.304716610115296,-0.103999270984545,0.408715881099841
"737","l06","b02",-0.993679184420003,-0.980219833985977,0.803766815415163,-1.23635581814129,-0.987380457864983,-1.01528275562467,-0.958706559217305,-1.19821786715038,-1.22261377482323,-1.1932063292106,-0.987053758222588,-0.809325394782068,0.177728363440519,-0.103999270984545,0.281727634425064
"738","l06","b03",-0.972702678127972,-0.971527074377377,0.671441560489641,-1.1743783133002,-0.971088904999113,-0.989647316129934,-0.937140276705251,-1.15219682551902,-1.17317757688902,-1.14173318070379,-0.968421250067929,-0.794008867184478,0.174412382883451,-0.103999270984545,0.278411653867996
"739","l06","b04",-1.08853130509336,-1.0906569465128,0.585006839143914,-1.19958358642305,-1.09507296081041,-1.10389806591245,-1.05479434333151,-1.17297225111647,-1.19052089223277,-1.16956204650246,-1.08659072433211,-0.829526387426167,0.257064336905939,-0.103999270984545,0.361063607890484
"740","l06","b05",-0.852385490309188,-0.86039822151844,0.679819989696382,-1.12289995384509,-0.848185829339448,-0.861020097841045,-0.817571632248503,-1.0897315587294,-1.10502011789564,-1.09103778745699,-0.847912254251325,-0.745773885646147,0.102138368605178,-0.103999270984545,0.206137639589722
"741","l06","b06",-0.874282191119007,-0.872871480746295,0.76497724399836,-1.16933855527807,-0.86650402349513,-0.880290977972805,-0.837338189365162,-1.13814996327848,-1.15010987716788,-1.14010029763411,-0.86625737253968,-0.766544289872035,0.0997130826676446,-0.103999270984545,0.203712353652189
"742","l06","b07",-0.857899849493521,-0.851146531442318,0.481581894385658,-1.15395218695248,-0.85954508137541,-0.873005631750926,-0.821258524642693,-1.13100258743296,-1.14204540699875,-1.12756791908262,-0.852571123740973,-0.81459724121623,0.037973882524743,-0.103999270984545,0.141973153509288
"743","l06","b08",-0.936597391802767,-0.930506562798125,0.636497545571296,-1.19826778682272,-0.938685097352723,-0.95301987753384,-0.901757108072105,-1.15502538275586,-1.1729062288891,-1.15879372281525,-0.932113207511912,-0.809699115142326,0.122414092369586,-0.103999270984545,0.226413363354131
"744","l06","b09",-0.874605832285584,-0.87321728302416,0.407638983958715,-1.29303023116247,-0.868741195159575,-0.882893145033469,-0.83856549855215,-1.2596164588498,-1.27533735506633,-1.26721695214135,-0.867604590810988,-0.937512402652248,-0.06990781184126,-0.103999270984545,0.0340914591432846
"745","l06","b10",-1.02673991609363,-1.01337008044765,0.481374652806167,-1.34994565876213,-1.03700782535569,-1.05279978166638,-0.987656615600548,-1.32035792837412,-1.3364037500083,-1.31470800082635,-1.02351484383278,-0.968008137032946,0.0555067067998333,-0.103999270984545,0.159505977784378
"746","l06","b11",-1.08681481655767,-1.08481930394507,0.541792959393891,-1.11233321967995,-1.08445853924449,-1.10117079926527,-1.05530222227959,-1.09649192433105,-1.12045653115412,-1.08426357280522,-1.08251313625842,-0.77435045771529,0.308162678543126,-0.103999270984545,0.41216194952767
"747","l06","b12",-0.879785993950645,-0.874521124375016,0.421248296250378,-1.10037230304816,-0.87034877419276,-0.892067362311783,-0.843829348181857,-1.0711673550053,-1.09456630767859,-1.068581901243,-0.872110520602412,-0.782687914144935,0.0894226064574777,-0.103999270984545,0.193421877442022
"748","l06","b13",-0.7500544998088,-0.746016064202501,0.623894201779404,-0.833904636540466,-0.737502997797943,-0.758513440833933,-0.717953757259171,-0.806486023526413,-0.812009995537633,-0.807196003151266,-0.74200815198047,-0.527140491395274,0.214867660585195,-0.103999270984545,0.31886693156974
"749","l06","b14",-0.816969193257754,-0.821029651055464,0.435978587943371,-1.16849979461355,-0.827680347682257,-0.838247171026092,-0.788862364205619,-1.13075870714771,-1.14774234274432,-1.12866372442446,-0.818557745445437,-0.827937196197334,-0.00937945075189661,-0.103999270984545,0.0946198202326481
"750","l06","b15",-0.840006378150965,-0.83591800654182,0.438220565635771,-1.05236962069709,-0.839574984889215,-0.857242711836129,-0.807442635825804,-1.00804593105116,-1.03514668039719,-1.00139113757258,-0.836036943448787,-0.731746560816449,0.104290382632338,-0.103999270984545,0.208289653616883
"751","l06","b16",-0.877911844601608,-0.88499792173718,0.400113869585231,-1.05412473375646,-0.875320162570766,-0.885110203640605,-0.843198229897991,-1.02717758394493,-1.05299411863021,-1.0188558391064,-0.87330767248963,-0.750607681170555,0.122699991319075,-0.103999270984545,0.22669926230362
"752","l06","b17",-0.85919652156223,-0.846540360373101,0.646427314227813,-1.11170991023513,-0.846559156802717,-0.866758224139558,-0.819709414767267,-1.07819492463084,-1.09610463791485,-1.08647214182625,-0.847752735528975,-0.745210860075851,0.102541875453124,-0.103999270984545,0.206541146437668
"753","l06","b18",-0.875688434321192,-0.877366257368575,0.629151377402024,-1.07163198287785,-0.87493849093029,-0.885235333050536,-0.841037326354357,-1.0437680462416,-1.05258803785067,-1.04216742890346,-0.87085316840499,-0.716200823694312,0.154652344710678,-0.103999270984545,0.258651615695223
"754","l06","b19",-0.874960647378626,-0.875320297704907,0.416510466763107,-1.06249988964148,-0.873139702540381,-0.892262704569898,-0.840324348352403,-1.0345506795177,-1.04883590498974,-1.02695809013243,-0.871201540109243,-0.751266819503651,0.119934720605592,-0.103999270984545,0.223933991590137
"755","l06","b20",-1.00935270986972,-1.00158872054976,0.334798376602272,-1.11333992110795,-1.01266362602543,-1.0131934053733,-0.965907699845808,-1.07815148829094,-1.09485729998569,-1.07150560441964,-1.0005412323328,-0.804611187440391,0.195930044892412,-0.103999270984545,0.299929315876957
"756","l06","pretest",-0.170189706680311,-0.180231565513375,0.815532429044423,-0.574982401018432,-0.188845915405091,-0.192243690633026,-0.155308517210533,-0.539696317240607,-0.562436202518142,-0.5452332586323,-0.177363879088467,-0.281363150073012,-0.103999270984545,-0.103999270984545,0
"757","l07","b01",-1.23217356483238,-0.85748609403203,-0.763498857053131,-1.40913960843448,-1.62883360734636,-0.902883736848369,-0.834584187773027,-0.646941004374668,-1.15339058598377,-1.7199130370816,-1.09119223816643,-1.13857661858553,-0.0473843804190954,-0.043435328229837,-0.00394905218925845
"758","l07","b02",-1.25428404811659,-0.958395761356578,-0.914492805565229,-1.56557540863776,-1.70155943203319,-1.03030337650353,-0.971461949994475,-0.762727463335366,-1.15870364716621,-1.83089872066902,-1.18320091360087,-1.24647960907472,-0.0632786954738429,-0.043435328229837,-0.0198433672440059
"759","l07","b03",-1.3413578898352,-1.0101455241736,-0.988406007105191,-1.6859843510608,-1.70613546116214,-1.13963970824818,-1.0852984850527,-0.789828119338938,-1.30170776521476,-1.82088503600527,-1.25651541369436,-1.31736225574499,-0.0608468420506276,-0.043435328229837,-0.0174115138207906
"760","l07","b04",-1.29103099712074,-0.946472773324929,-0.869914304067454,-1.61072396875321,-1.69467827674773,-1.00641040821986,-0.972668614211056,-0.779155641508877,-1.30708712761365,-1.88681358903514,-1.18225221392486,-1.29073892619567,-0.108486712270805,-0.043435328229837,-0.0650513840409681
"761","l07","b05",-1.23366656687064,-0.9067388107189,-0.823372730617135,-1.50069374730207,-1.66110112676465,-1.03146487304297,-0.967461697804108,-0.704127388425062,-1.26804246247322,-1.70747144318465,-1.16008661504025,-1.20074155440043,-0.0406549393601743,-0.043435328229837,0.0027803888696627
"762","l07","b06",-1.32433443776686,-0.946847432127529,-0.880263827568005,-1.58570185767567,-1.73415442517862,-1.02867649464423,-0.96922053112882,-0.777140646851158,-1.37021116552371,-1.92873613620882,-1.20064666416921,-1.30841072676547,-0.107764062596263,-0.043435328229837,-0.0643287343664265
"763","l07","b07",-1.18743685477031,-0.824006742823566,-0.750836587446008,-1.45020452981209,-1.53471087936824,-0.920238297361268,-0.851706906173646,-0.636640350851123,-1.18295168863381,-1.77079470286111,-1.06361993609941,-1.15828557192083,-0.0946656358214222,-0.043435328229837,-0.0512303075915852
"764","l07","b08",-1.26631911397564,-0.92936581910237,-0.889174123881927,-1.51611456463138,-1.62718110452499,-0.985453866795533,-0.922609798157217,-0.73276573539067,-1.26031198319662,-1.7654235686312,-1.14618594051115,-1.23275799514636,-0.0865720546352104,-0.043435328229837,-0.0431367264053735
"765","l07","b09",-1.1649557756579,-0.844504063832549,-0.803369526194119,-1.43382511174804,-1.58948633066402,-0.906505463985974,-0.873681824513676,-0.680049701459323,-1.16439061670671,-1.70018518649405,-1.07582669173083,-1.15636402852045,-0.0805373367896229,-0.043435328229837,-0.037102008559786
"766","l07","b10",-1.38875300260559,-0.998053740290965,-1.03209809484153,-1.62419698457056,-1.83660057996818,-1.10070026922954,-1.05040675292161,-0.88912480321435,-1.39502330907539,-1.9798663284531,-1.27490286900318,-1.38406190403099,-0.109159035027807,-0.043435328229837,-0.0657237067979701
"767","l07","b11",-1.39027147035039,-1.04246602376946,-1.08126546900204,-1.70092022100855,-1.76633325333985,-1.14988612363236,-1.09150305771391,-0.929958635331396,-1.44593772953198,-1.94706462515363,-1.28809198576119,-1.42102933600552,-0.132937350244324,-0.043435328229837,-0.0895020220144871
"768","l07","b12",-1.23984938063444,-0.947876269132245,-0.869397202123319,-1.58336949327385,-1.65337855921622,-0.994169183697883,-0.941698983737355,-0.714318692024511,-1.27802573387303,-1.79597740883168,-1.15539447528363,-1.24821770602528,-0.0928232307416499,-0.043435328229837,-0.0493879025118129
"769","l07","b13",-1.30639264477845,-0.995797616875222,-0.954502546773113,-1.6422325352121,-1.70806591787121,-1.10349968171205,-1.05373603388306,-0.808853097065363,-1.33604315471676,-1.85487878915335,-1.233498379024,-1.31930202458414,-0.0858036455601372,-0.043435328229837,-0.0423683173303002
"770","l07","b14",-1.35390322634416,-1.00400624557756,-0.944191634907507,-1.66293549198929,-1.7579542485747,-1.10966667505532,-1.06407814754555,-0.85299629003416,-1.43409666650834,-1.98966994194017,-1.25792170861946,-1.3767780050759,-0.118856296456437,-0.043435328229837,-0.0754209682265998
"771","l07","b15",-1.30790623122783,-0.921661455301677,-0.937832356785925,-1.5988123950302,-1.70740487658825,-1.01728681684598,-0.950137758303073,-0.743960202514022,-1.36227603308127,-1.93259881407049,-1.18087942765336,-1.31509596029638,-0.13421653264302,-0.043435328229837,-0.0907812044131828
"772","l07","b16",-1.38693671617922,-1.0602276376557,-0.990275430270849,-1.60520833191387,-1.71230656505435,-1.09465493398419,-1.04046376462445,-0.872991721514751,-1.4225959475422,-1.89917597203515,-1.25891792349958,-1.35804948065536,-0.0991315571557838,-0.043435328229837,-0.0556962289259468
"773","l07","b17",-1.49707247293395,-1.08346321254924,-1.09779335293545,-1.78101219641686,-1.84642572876237,-1.23508580282424,-1.16319618502059,-0.911212357014368,-1.53483542141699,-1.95854910977181,-1.36504868041808,-1.4566804875111,-0.0916318070930204,-0.043435328229837,-0.0481964788631835
"774","l07","b18",-1.38334019058192,-1.03541529653692,-0.976236459270001,-1.68449655650171,-1.7115794674982,-1.14597387445339,-1.08092904670059,-0.808310084109685,-1.32889179093398,-1.88107273310512,-1.2714475751542,-1.3358015247841,-0.0643539496298948,-0.043435328229837,-0.0209186214000578
"775","l07","b19",-1.27614248790875,-0.939270908509297,-0.956116630835861,-1.56283376084077,-1.7065791128896,-1.07319088458438,-1.02167737481874,-0.781015700778256,-1.35120511641382,-1.87932061097462,-1.20337215374215,-1.30609836396867,-0.102726210226513,-0.043435328229837,-0.0592908819966758
"776","l07","b20",-1.38022334833731,-1.04775262290499,-0.986155338944483,-1.68666059497618,-1.714501262753,-1.18617852498959,-1.1382408328185,-0.796031118539754,-1.30787937197258,-1.85197828575855,-1.29337931836068,-1.32574094203831,-0.032361623677631,-0.043435328229837,0.011073704552206
"777","l07","pretest",-1.17110301070885,-0.822915160158453,-0.754364254422354,-1.37821874747784,-1.57566156350946,-0.982325124624854,-0.889264690027587,-0.611659479993591,-1.16915167420303,-1.74505203408158,-1.08825390980584,-1.13168923803568,-0.043435328229837,-0.043435328229837,0
"778","l08","b01",-0.750750871934167,-0.655607365229163,-0.356014963741353,-0.149998662235026,-0.760383241261553,-0.312564197612109,-0.0658735883736116,0.105760368769006,-0.188919298588489,-0.172816869620277,-0.509035852882121,-0.152397885083228,0.356637967798893,-0.043435328229837,0.40007329602873
"779","l08","b02",-0.954970694717785,-0.721115609630617,-0.50488946717684,-0.234645091242611,-0.958276914097986,-0.571831392999309,-0.313700591815986,-0.0818702742108933,-0.258262740024124,-0.259669783352409,-0.703979040652337,-0.267867471201375,0.436111569450961,-0.043435328229837,0.479546897680798
"780","l08","b03",-0.881289241086747,-0.711866732218962,-0.418182041502237,-0.305353369401037,-0.879878641742245,-0.399600202895354,-0.164657103419602,0.0142787121545844,-0.336179261435097,-0.323610130702151,-0.607458384272582,-0.273809218177188,0.333649166095394,-0.043435328229837,0.377084494325231
"781","l08","b04",-0.789263622052886,-0.316851133148456,-0.324952488136405,-0.138926350884257,-0.797493948375327,-0.534866243378339,-0.257427525907864,0.0375729917145154,-0.167457502863114,-0.158616920191839,-0.539180494572574,-0.15047605407222,0.388704440500354,-0.043435328229837,0.432139768730191
"782","l08","b05",-0.847242149347824,-0.516404526647471,-0.312947692862851,-0.157071771568475,-0.860238867940558,-0.514489152599413,-0.222315127468715,0.0697582801925213,-0.185155616825935,-0.182319536948046,-0.592137964800796,-0.153547267602557,0.438590697198239,-0.043435328229837,0.482026025428076
"783","l08","b06",-0.807703733544033,-0.406409145841804,-0.310121852722643,-0.146677715386584,-0.812219562307565,-0.477519737817317,-0.214371069251942,0.0863565113318864,-0.17111959465271,-0.162031073548319,-0.543644649752532,-0.140718744995674,0.402925904756858,-0.043435328229837,0.446361232986695
"784","l08","b07",-0.68512595576403,-0.196407958728313,-0.235645651946428,-0.0814641771409929,-0.689802698312949,-0.322783219307619,-0.019834183802095,0.232613024169255,-0.108545128556192,-0.0996429292346075,-0.382790803183001,-0.0585369725417932,0.324253830641208,-0.043435328229837,0.367689158871045
"785","l08","b08",-0.812917403561694,-0.377817500752658,-0.444591938980879,-0.115728646060572,-0.829228419372758,-0.542628214522419,-0.280259054659088,-0.0299772212721098,-0.139318597931635,-0.140905626823118,-0.568570118573723,-0.174104406213663,0.39446571236006,-0.043435328229837,0.437901040589897
"786","l08","b09",-0.579640306068669,-0.496381884882226,-0.300557775076152,-0.151709124499136,-0.588692405398801,-0.208509014557668,-0.0210099447460381,0.110698588142343,-0.183342227677998,-0.176718446492919,-0.378846711130681,-0.140325797120772,0.238520914009908,-0.043435328229837,0.281956242239745
"787","l08","b10",-0.82110152026255,-0.65601238732575,-0.341344557222989,-0.226632115029797,-0.824734525786502,-0.373370115412912,-0.234911019127763,0.0889550583569404,-0.248720703446509,-0.243021527350778,-0.582025913583096,-0.194152768938626,0.387873144644469,-0.043435328229837,0.431308472874306
"788","l08","b11",-0.748397878476734,-0.552099098285668,-0.305614205739345,-0.222370033940401,-0.757822771932315,-0.41840213965566,-0.281594662902597,0.0834822548534771,-0.251696452136157,-0.241638585934044,-0.551663310250595,-0.187567404579294,0.364095905671301,-0.043435328229837,0.407531233901138
"789","l08","b12",-0.862914700504647,-0.665329661926837,-0.398472862176199,-0.215898526122099,-0.87339085234945,-0.369847045558074,-0.223608632309186,0.0369893941527191,-0.246930448803712,-0.236347890324521,-0.599018178529639,-0.212132066654762,0.386886111874877,-0.043435328229837,0.430321440104714
"790","l08","b13",-0.579935284591446,-0.327217806257587,-0.263163771567441,-0.0699255921080337,-0.592412522103125,-0.31782401700563,-0.238008907984808,0.189930283693483,-0.0962531492868992,-0.0822114089077666,-0.411079707588519,-0.0643247276353316,0.346754979953188,-0.043435328229837,0.390190308183025
"791","l08","b14",-0.622611016376574,-0.307019306668457,-0.191951802516113,-0.00971051057375504,-0.632576964360279,-0.297904140113609,-0.195208238192572,0.312517003792002,-0.0354524287585779,-0.0350730565831664,-0.411063933142298,0.00806584107207793,0.419129774214376,-0.043435328229837,0.462565102444213
"792","l08","b15",-0.665419105794441,-0.336013912443042,-0.191375132405874,-0.136569318100677,-0.671550965069451,-0.299127412015344,-0.201803800408377,0.196457190232716,-0.15717067165029,-0.156641767404213,-0.434783039146131,-0.0890599398656675,0.345723099280463,-0.043435328229837,0.3891584275103
"793","l08","b16",-0.958800511745597,-0.621453955164206,-0.33220869831648,-0.227142030729793,-0.984974067833573,-0.416323485024045,-0.326239814044339,0.100480429643714,-0.252856106253963,-0.244546805984476,-0.661558366762352,-0.191254642328199,0.470303724434152,-0.043435328229837,0.513739052663989
"794","l08","b17",-0.842853587695808,-0.49741700124919,-0.242226806486368,-0.127535149014185,-0.847893899152274,-0.247284645743088,-0.126810925388755,0.190041605544049,-0.162425426869476,-0.158838834634923,-0.512452011845823,-0.100196922292181,0.412255089553642,-0.043435328229837,0.455690417783479
"795","l08","b18",-0.552600876178199,-0.445735209451517,-0.13322348541733,-0.130755162201975,-0.551574861407946,-0.165242178821615,-0.0709397527181621,0.254765911267057,-0.154059988312013,-0.1540472952207,-0.357218575715488,-0.0634640039769923,0.293754571738496,-0.043435328229837,0.337189899968333
"796","l08","b19",-0.723873024376236,-0.474701871776035,-0.368362961690543,-0.236676770583106,-0.718651621049081,-0.370181350803036,-0.279130189142202,0.123700973508767,-0.261094061000194,-0.255746796644223,-0.513307611429318,-0.19963592328186,0.313671688147458,-0.043435328229837,0.357107016377295
"797","l08","b20",-0.685955775479222,-0.378405681142601,-0.162368949718428,-0.114541815304431,-0.696444071703893,-0.316599131155984,-0.220234423283819,0.242045216985244,-0.144238930123176,-0.139730601686335,-0.459527816553104,-0.0637670159694253,0.395760800583679,-0.043435328229837,0.439196128813515
"798","l08","pretest",-1.17110301070885,-0.822915160158453,-0.754364254422354,-1.37821874747784,-1.57566156350946,-0.982325124624854,-0.889264690027587,-0.611659479993591,-1.16915167420303,-1.74505203408158,-1.08825390980584,-1.13168923803568,-0.043435328229837,-0.043435328229837,0
"799","l09","b01",-0.990667569088483,-1.25754735199376,-1.01248222251364,-1.54157623990662,-0.983528182048475,-0.971511529845253,-0.971324443768942,-0.68366397405582,-1.43521682126627,-1.47251894632424,-1.03491581534898,-1.22909164081332,-0.194175825464334,-0.044705852721614,-0.14946997274272
"800","l09","b02",-1.16392217435343,-1.22444504025239,-0.976691061558078,-1.43322962137188,-1.13221369497076,-1.13201502292305,-1.14339274865785,-0.800551122777067,-1.31433760996006,-1.37401973691615,-1.1591977362315,-1.17976583051665,-0.0205680942851507,-0.044705852721614,0.0241377584364633
"801","l09","b03",-0.960604058971069,-1.08192451345112,-0.947216468264066,-1.31767941951771,-0.951273146776231,-0.936602492988733,-0.932245911152931,-0.724749778817478,-1.20105081663021,-1.23765478841491,-0.972530024668017,-1.08567025432888,-0.113140229660859,-0.044705852721614,-0.0684343769392453
"802","l09","b04",-0.87714136437971,-1.0540118149526,-0.848090994051641,-1.1919360963744,-0.879579740535248,-0.862172016418917,-0.865254122456594,-0.627667186976749,-1.09501368087753,-1.10381605383167,-0.907631811748614,-0.973304802422398,-0.0656729906737841,-0.044705852721614,-0.0209671379521701
"803","l09","b05",-0.991494147288339,-1.21485423905949,-1.02688324412285,-1.564820979547,-0.98629535786468,-0.964862705118444,-0.969619180607444,-1.05322803829198,-1.45361363094163,-1.48776384379365,-1.02542512598768,-1.31726194733942,-0.29183682135174,-0.044705852721614,-0.247130968630126
"804","l09","b06",-1.09094827019405,-1.28435053401794,-1.05824937065912,-1.44395074410977,-1.09330622428317,-1.07208177278586,-1.07823588907687,-1.10222570377592,-1.34317549968423,-1.36588697596974,-1.12378453807158,-1.26269765883976,-0.138913120768182,-0.044705852721614,-0.0942072680465684
"805","l09","b07",-0.915090766511029,-1.0492968835684,-0.855719110748117,-1.36961780285391,-0.909734378044238,-0.892801659542657,-0.898204080877448,-0.884415533315081,-1.25547690563419,-1.27338689751962,-0.933025553708755,-1.12772325001418,-0.194697696305429,-0.044705852721614,-0.149991843583815
"806","l09","b08",-1.02814688353609,-1.14390305373447,-0.880176128503492,-1.47677968391393,-1.03671752730216,-1.01378631478897,-1.01686892858275,-0.940472053083984,-1.36737304095604,-1.39351725056229,-1.04788454158889,-1.21166363140395,-0.163779089815057,-0.044705852721614,-0.119073237093443
"807","l09","b09",-1.01384403370371,-1.20557389415384,-0.966980690659589,-1.54617794539185,-1.01375451078639,-0.999552738420993,-1.00017374920541,-1.23796437252612,-1.4094595826307,-1.45651701392246,-1.04657978525407,-1.32341992102615,-0.276840135772076,-0.044705852721614,-0.232134283050462
"808","l09","b10",-0.987501443453008,-1.1294083491918,-0.888247203672864,-1.27194887255227,-0.975339684538774,-0.962125062399431,-0.971529827726393,-1.07781865231686,-1.15713496473448,-1.17639139632926,-1.00518087346188,-1.11430821792115,-0.109127344459268,-0.044705852721614,-0.0644214917376542
"809","l09","b11",-0.88937160245549,-1.00422773959611,-0.850151228072621,-1.206276947835,-0.888942434788679,-0.870415504066921,-0.862471160554579,-0.929502623093889,-1.09609245228114,-1.12075960427289,-0.903085688292355,-1.04055657111111,-0.137470882818753,-0.044705852721614,-0.0927650300971393
"810","l09","b12",-0.993154897914276,-1.10491245708489,-0.901226192038122,-1.29985849092339,-0.976607908807355,-0.957055905002689,-0.968544984827046,-1.0137322451982,-1.18316728729063,-1.21134614685701,-1.00005523072725,-1.12186607246147,-0.121810841734221,-0.044705852721614,-0.0771049890126074
"811","l09","b13",-0.958837657417028,-1.08868404500143,-0.873656655207967,-1.36225730150503,-0.967371377584655,-0.950485365619493,-0.945515015954325,-1.06338727046315,-1.24760464415594,-1.28081047563959,-0.982178692315386,-1.16554326939433,-0.183364577078948,-0.044705852721614,-0.138658724357335
"812","l09","b14",-1.01027768416891,-1.16953249857986,-0.884815355065343,-1.28628690275538,-1.00874995971243,-1.00148359476696,-1.00796942301654,-1.13288716723089,-1.16865572897781,-1.19428434546395,-1.03960263204894,-1.13338589989867,-0.0937832678497361,-0.044705852721614,-0.0490774151281221
"813","l09","b15",-0.908773732705216,-0.98351350235334,-0.838362943464843,-1.11307232724976,-0.900913514773741,-0.885076094525691,-0.881159878472932,-1.05585412540503,-1.02277993468672,-1.03416192491789,-0.911887344566184,-1.01284625114485,-0.100958906578665,-0.044705852721614,-0.0562530538570506
"814","l09","b16",-0.785636000909974,-0.920369375750849,-0.760227292471072,-1.22842566505873,-0.779790725741264,-0.753303866268452,-0.75799534732101,-1.02881604598004,-1.11432674843483,-1.14066955362926,-0.79941906319831,-1.05449306111479,-0.255073997916476,-0.044705852721614,-0.210368145194862
"815","l09","b17",-0.893092132206059,-0.972543827732235,-0.849171476659392,-1.18062882769899,-0.88832821106664,-0.865296760232443,-0.875865808335014,-1.07459134011315,-1.05347301682846,-1.07251810249622,-0.899025347914478,-1.04607655275924,-0.147051204844765,-0.044705852721614,-0.102345352123151
"816","l09","b18",-1.09297082713336,-1.16580581993095,-1.01617328424769,-1.3110064814228,-1.09084189834345,-1.07461149290153,-1.06355062103058,-1.20062312392068,-1.19576355571516,-1.22916609993042,-1.09755613186797,-1.19054650904735,-0.0929903771793756,-0.044705852721614,-0.0482845244577617
"817","l09","b19",-0.968231927381388,-1.0872953668512,-0.84700335378248,-1.30049158378516,-0.976499904690061,-0.949418596076217,-0.95766279818195,-1.16257527183137,-1.19512357226938,-1.20781312281122,-0.987821718636164,-1.14260138089592,-0.15477966225976,-0.044705852721614,-0.110073809538146
